/Users/aadith/Projects/Portfolio/Website/scripts/blender/build_workspace.py:99: DeprecationWarning: 'Material.use_nodes' is expected to be removed in Blender 6.0
  m=bpy.data.materials.new(name);m.use_nodes=True
Workspace geometry: 152 meshes; 124222 triangles
INFO Draco is available, use library at /Applications/Blender.app/Contents/Resources/5.2/scripts/addons_core/io_scene_gltf2/libbf_intern_draco_bridge.dylib
INFO MeshOptimizer is available, use library at /Applications/Blender.app/Contents/Resources/5.2/scripts/addons_core/io_scene_gltf2/libbf_intern_meshopt_bridge.dylib
      -0.07,
      1.411,
      0.46
    ],
    "sticker_1": [
      -0.34,
      1.447,
      0.59
    ],
    "sticker_2": [
      0.24,
      1.447,
      0.29
    ],
    "controller": [
      -0.94,
      1.42,
      0.5
    ],
    "can": [
      0.94,
      1.4,
      0.6
    ],
    "books": [
      -1.2234,
      3.17,
      -0.4941
    ],
    "books_cover": [
      -1.4695,
      3.36,
      -0.0685
    ],
    "figma": [
      -1.2164,
      2.69,
      -0.4022
    ],
    "figma_lid": [
      -1.379,
      2.861,
      -0.5649
    ],
    "trophy_1": [
      0.7992,
      3.13,
      -0.8618
    ],
    "trophy_2": [
      1.1315,
      3.13,
      -0.5295
    ],
    "trophy_3": [
      1.4709,
      3.13,
      -0.1901
    ],
    "plant_1": [
      -1.4709,
      2.05,
      -0.1901
    ],
    "Small aloe": [
      -1.2446,
      2.05,
      -0.5012
    ],
    "Tiny jade plant": [
      -0.9477,
      2.05,
      -0.7133
    ],
    "plant_2": [
      1.6406,
      3.12,
      -0.1618
    ],
    "speaker": [
      -0.28,
      3.07,
      -0.67
    ],
    "toy": [
      1.0679,
      2.66,
      -0.6073
    ],
    "pencil": [
      1.48,
      1.38,
      0.5
    ],
    "chair": [
      -1.63,
      0.0,
      1.62
    ],
    "lamp_1": [
      2.27,
      3.69,
      0.275
    ],
    "lamp_2": [
      2.38,
      2.68,
      0.48
    ],
    "lamp_3": [
      2.48,
      1.79,
      0.61
    ]
  },
  "corner": {
    "angleDegrees": 90,
    "rearApex": [
      0,
      0,
      -2.55
    ],
    "deskRearApex": [
      0,
      1.31,
      -2.34
    ],
    "leftShelfYawDegrees": 45,
    "rightShelfYawDegrees": -45
  }
}
Blender 5.2.1 LTS (hash 9e2066aef7ef built 2026-08-25 01:35:57)

Blender quit
